cand_type,precision,recall,f1
is_multiword,0.007661888284725655,1.0,0.015207260240372823
is_single_word,0.06966924700914849,0.11647058823529412,0.08718626155878469
all,0.023779037863544905,0.14755959137343927,0.04095778197857593
