cand_type,precision,recall,f1
is_multiword,0.017793594306049824,0.05555555555555555,0.026954177897574125
is_single_word,0.0738569753810082,0.10063897763578275,0.08519269776876269
all,0.06959111833197942,0.09907478797224364,0.08175600445363448
