cand_type,precision,recall,f1
is_multiword,0.06051873198847262,0.1826086956521739,0.09090909090909091
is_single_word,0.19458590190297506,0.6759776536312849,0.30218522372528617
all,0.18317802844531633,0.6282590412111018,0.28365293335864816
