cand_type,precision,recall,f1
is_multiword,0.07918781725888324,0.13220338983050847,0.09904761904761905
is_single_word,0.16622528792264582,0.7733524355300859,0.2736351193795306
all,0.16124724189989548,0.6806372549019608,0.26072669232935874
