threshold,precision,recall,f1,tp,fp,fn,tn,predicted_count,gold_count,candidate_count,is_best,selected_for_prediction
0.1,0.5693848354792561,0.39250493096646943,0.464681844716871,398,301,616,36954,699,1014,38269,0,1
0.2,0.5693848354792561,0.39250493096646943,0.464681844716871,398,301,616,36954,699,1014,38269,0,0
0.3,0.5726618705035971,0.39250493096646943,0.4657694558221182,398,297,616,36958,695,1014,38269,1,0
0.4,0.5726618705035971,0.39250493096646943,0.4657694558221182,398,297,616,36958,695,1014,38269,0,0
0.5,0.0,0.0,0.0,0,0,1014,37255,0,1014,38269,0,0
0.6,0.0,0.0,0.0,0,0,1014,37255,0,1014,38269,0,0
0.7,0.0,0.0,0.0,0,0,1014,37255,0,1014,38269,0,0
