cand_type,precision,recall,f1
is_multiword,0.061946902654867256,0.17796610169491525,0.09190371991247265
is_single_word,0.20069296375266524,0.7157794676806084,0.313488759367194
all,0.1891957956489856,0.6615384615384615,0.29424063866185135
