candidate_type,score_column,threshold,precision,recall,f1,predicted_count,gold_count,candidate_count,is_best,selected_for_prediction
is_single_word,mt_score,0.0,0.02695912909586969,1.0,0.052502827682352635,37019,998,37019,0,0
is_single_word,mt_score,0.25,0.03773803545907528,0.9789579158316634,0.07267452672295162,25889,998,37019,0,0
is_single_word,mt_score,0.5,0.060191953219347866,0.9488977955911824,0.11320303627995935,15733,998,37019,0,0
is_single_word,mt_score,0.75,0.09546925566343042,0.8867735470941884,0.17238021036229062,9270,998,37019,0,0
is_single_word,mt_score,1.0,0.17640346873573712,0.7745490981963928,0.28736059479553905,4382,998,37019,1,1
