cand_type,precision,recall,f1
is_multiword,0.1299559471365639,1.0,0.23001949317738793
is_single_word,0.17640346873573712,0.7745490981963928,0.28736059479553905
all,0.16843100189035917,0.7983870967741935,0.27817670933499844
