threshold,precision,recall,f1,tp,fp,fn,tn,predicted_count,gold_count,candidate_count,is_best,selected_for_prediction
0.1,0.5797101449275363,0.1724137931034483,0.26578073089701,40,29,192,1850,69,232,2111,1,1
0.2,0.5797101449275363,0.1724137931034483,0.26578073089701,40,29,192,1850,69,232,2111,0,0
0.3,0.59375,0.16379310344827586,0.25675675675675674,38,26,194,1853,64,232,2111,0,0
0.4,0.59375,0.16379310344827586,0.25675675675675674,38,26,194,1853,64,232,2111,0,0
0.5,0.15384615384615385,0.008620689655172414,0.0163265306122449,2,11,230,1868,13,232,2111,0,0
0.6,0.5,0.008620689655172414,0.01694915254237288,2,2,230,1877,4,232,2111,0,0
0.7,0.5,0.008620689655172414,0.01694915254237288,2,2,230,1877,4,232,2111,0,0
