cand_type,precision,recall,f1
is_multiword,0.021052631578947368,0.16,0.037209302325581395
is_single_word,0.07279693486590039,0.06985294117647059,0.07129455909943715
all,0.06269270298047276,0.07253269916765755,0.06725468577728776
