cand_type,precision,recall,f1
is_multiword,0.08403361344537816,0.45454545454545453,0.1418439716312057
is_single_word,0.43619972260748957,0.410842586544742,0.4231416078035654
all,0.40935297885970534,0.41146168705730846,0.4104046242774567
