cand_type,precision,recall,f1
is_multiword,0.009915014164305949,0.07777777777777778,0.017587939698492462
is_single_word,0.08625461254612546,0.07468051118210862,0.08005136986301369
all,0.0675017397355602,0.07478797224363917,0.0709583028529627
