cand_type,precision,recall,f1
is_multiword,0.09090909090909091,0.125,0.10526315789473685
is_single_word,0.23448275862068965,0.30357142857142855,0.26459143968871596
all,0.2292358803986711,0.2974137931034483,0.2589118198874297
