cand_type,precision,recall,f1
is_multiword,0.25766871165644173,0.2727272727272727,0.2649842271293375
is_single_word,0.14742243993468626,0.7505938242280285,0.24644180152076428
all,0.15146067415730338,0.6767068273092369,0.24752111641571797
