score_category,score_column,prediction_rule,threshold,precision,recall,f1,tp,fp,fn,tn,predicted_count,gold_count,candidate_count,is_best,selected_for_prediction
mean_similarity,mean_similarity,mean_similarity <= threshold,0.008759,0.0,0.0,0.0,0,0,900,6093,0,900,6993,0,0
mean_similarity,mean_similarity,mean_similarity <= threshold,0.02899,0.2534246575342466,0.08222222222222222,0.12416107382550338,74,218,826,5875,292,900,6993,0,0
mean_similarity,mean_similarity,mean_similarity <= threshold,0.081047,0.22469982847341338,0.14555555555555555,0.17666891436277815,131,452,769,5641,583,900,6993,0,0
mean_similarity,mean_similarity,mean_similarity <= threshold,0.130809,0.20114285714285715,0.19555555555555557,0.19830985915492957,176,699,724,5394,875,900,6993,0,0
mean_similarity,mean_similarity,mean_similarity <= threshold,0.171748,0.19382504288164665,0.2511111111111111,0.21878025169409487,226,940,674,5153,1166,900,6993,0,0
mean_similarity,mean_similarity,mean_similarity <= threshold,0.20525,0.18393960192175704,0.29777777777777775,0.22740772168010184,268,1189,632,4904,1457,900,6993,0,0
mean_similarity,mean_similarity,mean_similarity <= threshold,0.235043,0.17391304347826086,0.3377777777777778,0.22960725075528698,304,1444,596,4649,1748,900,6993,0,0
mean_similarity,mean_similarity,mean_similarity <= threshold,0.263608,0.17058823529411765,0.38666666666666666,0.236734693877551,348,1692,552,4401,2040,900,6993,0,0
mean_similarity,mean_similarity,mean_similarity <= threshold,0.289461,0.16816816816816818,0.43555555555555553,0.24264933457134014,392,1939,508,4154,2331,900,6993,0,0
mean_similarity,mean_similarity,mean_similarity <= threshold,0.319679,0.16279069767441862,0.47444444444444445,0.2424070394550099,427,2196,473,3897,2623,900,6993,0,0
mean_similarity,mean_similarity,mean_similarity <= threshold,0.350968,0.15991763898421413,0.5177777777777778,0.24436287362349238,466,2448,434,3645,2914,900,6993,0,0
mean_similarity,mean_similarity,mean_similarity <= threshold,0.388034,0.15600624024961,0.5555555555555556,0.24360535931790503,500,2705,400,3388,3205,900,6993,0,0
mean_similarity,mean_similarity,mean_similarity <= threshold,0.422311,0.15327423505862167,0.5955555555555555,0.24380259267682508,536,2961,364,3132,3497,900,6993,0,0
mean_similarity,mean_similarity,mean_similarity <= threshold,0.458081,0.15285110876451954,0.6433333333333333,0.24701365187713312,579,3209,321,2884,3788,900,6993,1,1
mean_similarity,mean_similarity,mean_similarity <= threshold,0.499578,0.1505270899730326,0.6822222222222222,0.2466358706567584,614,3465,286,2628,4079,900,6993,0,0
mean_similarity,mean_similarity,mean_similarity <= threshold,0.536948,0.14707227813357732,0.7144444444444444,0.24393019726858878,643,3729,257,2364,4372,900,6993,0,0
mean_similarity,mean_similarity,mean_similarity <= threshold,0.573702,0.14478764478764478,0.75,0.24271844660194172,675,3987,225,2106,4662,900,6993,0,0
mean_similarity,mean_similarity,mean_similarity <= threshold,0.603949,0.14173228346456693,0.78,0.2398769861609431,702,4251,198,1842,4953,900,6993,0,0
mean_similarity,mean_similarity,mean_similarity <= threshold,0.63766,0.13920671243325705,0.8111111111111111,0.23763020833333334,730,4514,170,1579,5244,900,6993,0,0
mean_similarity,mean_similarity,mean_similarity <= threshold,0.671222,0.13927023121387283,0.8566666666666667,0.23958980733374768,771,4765,129,1328,5536,900,6993,0,0
mean_similarity,mean_similarity,mean_similarity <= threshold,0.705824,0.13763514673073624,0.8911111111111111,0.23844209900401367,802,5025,98,1068,5827,900,6993,0,0
mean_similarity,mean_similarity,mean_similarity <= threshold,0.744976,0.13515280274554667,0.9188888888888889,0.23564610343353756,827,5292,73,801,6119,900,6993,0,0
mean_similarity,mean_similarity,mean_similarity <= threshold,0.781822,0.13322932917316693,0.9488888888888889,0.23365253077975376,854,5556,46,537,6410,900,6993,0,0
mean_similarity,mean_similarity,mean_similarity <= threshold,0.835981,0.1302790628264438,0.97,0.2297066175503223,873,5828,27,265,6701,900,6993,0,0
mean_similarity,mean_similarity,mean_similarity <= threshold,0.966336,0.12871853546910755,1.0,0.22807906741003547,900,6092,0,1,6992,900,6993,0,0
