threshold,precision,recall,f1,tp,fp,fn,tn,predicted_count,gold_count,candidate_count,is_best,selected_for_prediction
0.1,0.5463623395149786,0.3845381526104418,0.45138479670005893,383,318,613,36254,701,996,37568,0,1
0.2,0.5463623395149786,0.3845381526104418,0.45138479670005893,383,318,613,36254,701,996,37568,0,0
0.3,0.5471428571428572,0.3845381526104418,0.4516509433962264,383,317,613,36255,700,996,37568,1,0
0.4,0.5471428571428572,0.3845381526104418,0.4516509433962264,383,317,613,36255,700,996,37568,0,0
0.5,0.0,0.0,0.0,0,0,996,36572,0,996,37568,0,0
0.6,0.0,0.0,0.0,0,0,996,36572,0,996,37568,0,0
0.7,0.0,0.0,0.0,0,0,996,36572,0,996,37568,0,0
