candidate_type,score_column,threshold,precision,recall,f1,predicted_count,gold_count,candidate_count,is_best,selected_for_prediction
is_single_word,mt_score,0.0,0.02085219707057257,1.0,0.04085252915242741,37550,783,37550,0,0
is_single_word,mt_score,0.25,0.02983812050601761,0.9910600255427842,0.057932064203060844,26007,783,37550,0,0
is_single_word,mt_score,0.5,0.04715909090909091,0.9540229885057471,0.08987547374120194,15840,783,37550,0,0
is_single_word,mt_score,0.75,0.07537368811618785,0.9080459770114943,0.13919342208300706,9433,783,37550,0,0
is_single_word,mt_score,1.0,0.13476394849785409,0.8020434227330779,0.23075509829138344,4660,783,37550,1,1
