cand_type,precision,recall,f1
is_multiword,0.14158504007123776,1.0,0.2480499219968799
is_single_word,0.13476394849785409,0.8020434227330779,0.23075509829138344
all,0.13608853536226873,0.8354564755838642,0.23405204460966544
