cand_type,precision,recall,f1
is_multiword,0.13480885311871227,1.0,0.2375886524822695
is_single_word,0.14820391482039147,0.7946943483275664,0.24981870920957214
all,0.14584440900230375,0.8221778221778222,0.2477423239012643
