candidate_type,score_column,threshold,precision,recall,f1,predicted_count,gold_count,candidate_count,is_best,selected_for_prediction
is_single_word,mt_score,0.0,0.023259557344064385,1.0,0.045461695768444235,37275,867,37275,0,0
is_single_word,mt_score,0.25,0.032854523227383865,0.9919261822376009,0.06360241097511371,26176,867,37275,0,0
is_single_word,mt_score,0.5,0.051747901265505575,0.9527104959630911,0.09816388377206013,15962,867,37275,0,0
is_single_word,mt_score,0.75,0.08425767918088738,0.9111880046136102,0.15425168407693057,9376,867,37275,0,0
is_single_word,mt_score,1.0,0.14820391482039147,0.7946943483275664,0.24981870920957217,4649,867,37275,1,1
