threshold,precision,recall,f1,tp,fp,fn,tn,predicted_count,gold_count,candidate_count,is_best,selected_for_prediction
0.16271826038277595,0.021385639154234196,0.8442796610169492,0.0417146446142573,797,36471,147,1258,37268,944,38673,0,0
0.4334338556297024,0.14658129430596845,0.6790254237288136,0.2411134098175663,641,3732,303,33997,4373,944,38673,0,1
0.44261547625117437,0.1480691779199242,0.6620762711864406,0.2420135527589545,625,3596,319,34133,4221,944,38673,0,0
0.4988185214043336,0.1481042654028436,0.6620762711864406,0.2420604182804028,625,3595,319,34134,4220,944,38673,0,0
0.7576303923056518,0.15934788325006574,0.6419491525423728,0.2553191489361702,606,3197,338,34532,3803,944,38673,0,0
0.7966618291597674,0.1541141785044224,0.6091101694915254,0.24598930481283424,575,3156,369,34573,3731,944,38673,0,0
0.8026374143494429,0.5858585858585859,0.3686440677966102,0.4525357607282185,348,246,596,37483,594,944,38673,1,0
0.9412073294672274,0.5921985815602837,0.3538135593220339,0.4429708222811671,334,230,610,37499,564,944,38673,0,0
