cand_type,precision,recall,f1
is_multiword,0.09157127991675339,0.26666666666666666,0.13632842757552285
is_single_word,0.1871293263698327,0.6593886462882096,0.29152589119492517
all,0.17963778756730298,0.622737556561086,0.2788400658477903
