threshold,precision,recall,f1,tp,fp,fn,tn,predicted_count,gold_count,candidate_count,is_best,selected_for_prediction
0.1,0.6822429906542056,0.45381882770870335,0.5450666666666666,511,238,615,36563,749,1126,37927,1,1
0.2,0.6822429906542056,0.45381882770870335,0.5450666666666666,511,238,615,36563,749,1126,37927,0,0
0.3,0.6822429906542056,0.45381882770870335,0.5450666666666666,511,238,615,36563,749,1126,37927,0,0
0.4,0.6822429906542056,0.45381882770870335,0.5450666666666666,511,238,615,36563,749,1126,37927,0,0
0.5,0.0,0.0,0.0,0,1,1126,36800,1,1126,37927,0,0
0.6,0.0,0.0,0.0,0,1,1126,36800,1,1126,37927,0,0
0.7,0.0,0.0,0.0,0,1,1126,36800,1,1126,37927,0,0
