cand_type,precision,recall,f1
is_multiword,0.037037037037037035,0.0847457627118644,0.05154639175257732
is_single_word,0.1981891348088531,0.7490494296577946,0.31344470962609383
all,0.1879415920866698,0.6820512820512821,0.29468242245199405
