cand_type,precision,recall,f1
is_multiword,0.11666666666666667,0.18181818181818182,0.14213197969543148
is_single_word,0.15411735079325106,0.7268408551068883,0.25431124039060876
all,0.15198290192353361,0.642570281124498,0.24582293067025163
