candidate_type,score_column,threshold,precision,recall,f1,predicted_count,gold_count,candidate_count,is_best,selected_for_prediction
is_single_word,mt_score,0.0,0.022987878126023806,1.0,0.04494262076327729,36628,842,36628,0,0
is_single_word,mt_score,0.25,0.03265610877510119,0.9869358669833729,0.06322035832477461,25447,842,36628,0,0
is_single_word,mt_score,0.5,0.05153572583252505,0.9465558194774347,0.09774943275893788,15465,842,36628,0,0
is_single_word,mt_score,0.75,0.08019118428040362,0.8966745843230404,0.14721653504923468,9415,842,36628,0,0
is_single_word,mt_score,1.0,0.14251781472684086,0.7838479809976246,0.24118399415311528,4631,842,36628,1,1
