score_category,score_column,threshold,precision,recall,f1,tp,fp,fn,tn,predicted_count,gold_count,candidate_count,is_best,selected_for_prediction
avg gap,average gap,0.0,0.07547169811320754,0.08636363636363636,0.08055113937466879,76,931,804,16951,1007,880,18762,1,1
avg gap,average gap,2.118875,0.08,0.075,0.07741935483870968,66,759,814,17123,825,880,18762,0,0
avg gap,average gap,3.137584,0.08525033829499323,0.0715909090909091,0.07782581840642372,63,676,817,17206,739,880,18762,0,0
avg gap,average gap,3.754309,0.09037037037037036,0.06931818181818182,0.07845659163987138,61,614,819,17268,675,880,18762,0,0
avg gap,average gap,4.414682,0.09427609427609428,0.06363636363636363,0.07598371777476255,56,538,824,17344,594,880,18762,0,0
avg gap,average gap,5.08922,0.10119047619047619,0.05795454545454545,0.07369942196531792,51,453,829,17429,504,880,18762,0,0
avg gap,average gap,6.145733,0.1184573002754821,0.048863636363636366,0.06918744971842318,43,320,837,17562,363,880,18762,0,0
avg gap,average gap,20.572608,0.0,0.0,0.0,0,1,880,17881,1,880,18762,0,0
