candidate_type,score_column,threshold,precision,recall,f1,predicted_count,gold_count,candidate_count,is_best,selected_for_prediction
is_single_word,mt_score,0.0,0.13551070986015223,1.0,0.2386779951671993,11298,1531,11298,0,0
is_single_word,mt_score,0.25,0.17619350732017824,0.9039843239712606,0.29490730875772425,7855,1531,11298,0,0
is_single_word,mt_score,0.5,0.22880674969867418,0.743958197256695,0.3499769549854048,4978,1531,11298,0,0
is_single_word,mt_score,0.75,0.2898832684824903,0.5839320705421294,0.38743228602383534,3084,1531,11298,1,1
is_single_word,mt_score,1.0,0.35988700564971754,0.4160679294578707,0.385943653438352,1770,1531,11298,0,0
