cand_type,precision,recall,f1
is_multiword,0.04814004376367615,1.0,0.09185803757828812
is_single_word,0.35988700564971754,0.4160679294578707,0.385943653438352
all,0.29591378536147284,0.42433998712169996,0.34867724867724875
