cand_type,precision,recall,f1
is_multiword,0.0066125638713555755,1.0,0.013138250223947446
is_single_word,0.07266982622432859,0.11274509803921569,0.08837656099903939
all,0.024820378837361202,0.1360381861575179,0.04198121892837415
