cand_type,precision,recall,f1
is_multiword,0.04463554463554464,1.0,0.08545668365346923
is_single_word,0.17248956273346516,0.7309124767225326,0.2791111111111111
all,0.12784212784212784,0.7557058326289096,0.21868884540117414
