candidate_type,score_column,threshold,precision,recall,f1,predicted_count,gold_count,candidate_count,is_best,selected_for_prediction
is_single_word,mt_score,0.0,0.05640460059870805,1.0,0.10678598061148396,19041,1074,19041,0,0
is_single_word,mt_score,0.25,0.07305648769574945,0.972998137802607,0.13590844062947066,14304,1074,19041,0,0
is_single_word,mt_score,0.5,0.09727664576802508,0.9245810055865922,0.17603261833008332,10208,1074,19041,0,0
is_single_word,mt_score,0.75,0.1292754432500349,0.8621973929236499,0.22483914046376108,7163,1074,19041,0,0
is_single_word,mt_score,1.0,0.17248956273346516,0.7309124767225326,0.2791111111111111,4551,1074,19041,1,1
