cand_type,precision,recall,f1
is_multiword,0.04920359564737423,1.0,0.09379227416203217
is_single_word,0.1790247160988644,0.7523393636930755,0.28922597278014267
all,0.13747855051983446,0.7743035815804434,0.2334990570889765
