cand_type,precision,recall,f1
is_multiword,0.058823529411764705,0.22727272727272727,0.09345794392523366
is_single_word,0.3914411579609817,0.40627041149575444,0.39871794871794874
all,0.37455197132616486,0.40373470701867353,0.38859621939882244
