cand_type,precision,recall,f1
is_multiword,0.04693140794223827,0.11304347826086956,0.06632653061224489
is_single_word,0.1933926302414231,0.7085661080074488,0.3038530644839289
all,0.18376068376068377,0.6509671993271657,0.28661359007591186
