threshold,precision,recall,f1,tp,fp,fn,tn,predicted_count,gold_count,candidate_count,is_best,selected_for_prediction
0.16271826038277595,0.05679025536916337,0.8940285954583683,0.10679660420957453,1063,17655,126,2639,18718,1189,21483,0,0
0.4334338556297024,0.18376068376068377,0.6509671993271657,0.28661359007591186,774,3438,415,16856,4212,1189,21483,0,1
0.44261547625117437,0.18724229929662867,0.6492851135407905,0.29066265060240964,772,3351,417,16943,4123,1189,21483,0,0
0.4988185214043336,0.18663426488456866,0.6459209419680404,0.2895927601809955,768,3347,421,16947,4115,1189,21483,0,0
0.7576303923056518,0.21343537414965985,0.6333052985702271,0.31927072291710834,753,2775,436,17519,3528,1189,21483,0,0
0.7966618291597674,0.2118817676324261,0.6089150546677881,0.31437255753365173,724,2693,465,17601,3417,1189,21483,0,0
0.8026374143494429,0.5496632996632996,0.5492010092514719,0.5494320572149769,653,535,536,19759,1188,1189,21483,1,0
0.9412073294672274,0.5495145631067961,0.4760302775441548,0.5101397025687247,566,464,623,19830,1030,1189,21483,0,0
