cand_type,precision,recall,f1
is_multiword,0.05555555555555555,1.0,0.10526315789473684
is_single_word,0.17801620319684694,0.7728136882129277,0.28937533368926854
all,0.14074638233054074,0.7944969905417025,0.23913043478260868
