threshold,precision,recall,f1,tp,fp,fn,tn,predicted_count,gold_count,candidate_count,is_best,selected_for_prediction
0.1,0.5222551928783383,0.592094196804037,0.5549862041781632,704,644,485,19650,1348,1189,21483,0,1
0.2,0.5238095238095238,0.592094196804037,0.5558626135017766,704,640,485,19654,1344,1189,21483,1,0
0.3,0.5238095238095238,0.592094196804037,0.5558626135017766,704,640,485,19654,1344,1189,21483,0,0
0.4,0.5238095238095238,0.592094196804037,0.5558626135017766,704,640,485,19654,1344,1189,21483,0,0
0.5,0.06666666666666667,0.005887300252312868,0.01081916537867079,7,98,1182,20196,105,1189,21483,0,0
0.6,0.0,0.0,0.0,0,0,1189,20294,0,1189,21483,0,0
0.7,0.0,0.0,0.0,0,0,1189,20294,0,1189,21483,0,0
