cand_type,precision,recall,f1
is_multiword,0.006722124191244433,1.0,0.01335447792337868
is_single_word,0.06722488038277512,0.11222044728434505,0.0840813883901855
all,0.02244885268329084,0.13970588235294118,0.038682025180819715
