cand_type,precision,recall,f1
is_multiword,0.08520179372197309,0.1484375,0.10826210826210826
is_single_word,0.19487179487179487,0.7615230460921844,0.310330747243773
all,0.1889400921658986,0.6918294849023091,0.2968184416079253
