cand_type,precision,recall,f1
is_multiword,0.21511627906976744,0.25084745762711863,0.23161189358372455
is_single_word,0.15560559374259303,0.7524355300859599,0.25788078169498185
all,0.15793668868139377,0.6799019607843138,0.2563296987617816
