cand_type,precision,recall,f1
is_multiword,0.07911392405063292,0.211864406779661,0.11520737327188942
is_single_word,0.18732138217718888,0.685361216730038,0.2942256682309733
all,0.17911164465786314,0.6376068376068376,0.2796626054358013
