cand_type,precision,recall,f1
is_multiword,0.03404255319148936,0.25,0.0599250936329588
is_single_word,0.06588235294117648,0.06682577565632458,0.06635071090047394
all,0.05898617511520737,0.0735632183908046,0.06547314578005115
