cand_type,precision,recall,f1
is_multiword,0.014705882352941176,0.125,0.02631578947368421
is_single_word,0.07452574525745258,0.06563245823389022,0.06979695431472081
all,0.05841584158415842,0.067816091954023,0.06276595744680852
